"Time","Buses.On.Route","RouteID"
"1372888140","8","11Y"
"1372888200","8","11Y"
"1372888260","8","11Y"
"1372888320","8","11Y"
"1372888380","8","11Y"
"1372888440","8","11Y"
"1372888500","8","11Y"
"1372888560","8","11Y"
"1372888620","8","11Y"
"1372888680","8","11Y"
"1372888740","8","11Y"
"1372888800","6","11Y"
"1372888860","6","11Y"
"1372888920","6","11Y"
"1372888980","6","11Y"
"1372889040","6","11Y"
"1372889100","6","11Y"
"1372889160","6","11Y"
"1372889220","6","11Y"
"1372889280","6","11Y"
"1372889340","6","11Y"
"1372889400","6","11Y"
"1372889460","6","11Y"
"1372889520","6","11Y"
"1372889580","4","11Y"
"1372889640","4","11Y"
"1372889700","6","11Y"
"1372889760","6","11Y"
"1372889820","6","11Y"
"1372889880","6","11Y"
"1372889940","6","11Y"
"1372890000","6","11Y"
"1372890060","6","11Y"
"1372890120","6","11Y"
"1372890180","6","11Y"
"1372890240","6","11Y"
"1372890300","6","11Y"
"1372890360","6","11Y"
"1372890420","6","11Y"
"1372890480","6","11Y"
"1372890540","6","11Y"
"1372890600","4","11Y"
"1372890660","4","11Y"
"1372890720","4","11Y"
"1372890780","4","11Y"
"1372890840","4","11Y"
"1372890900","4","11Y"
"1372890960","4","11Y"
"1372891020","4","11Y"
"1372891080","4","11Y"
"1372891140","4","11Y"
"1372891200","4","11Y"
"1372891260","4","11Y"
"1372891320","4","11Y"
"1372891380","4","11Y"
"1372891440","4","11Y"
"1372891500","4","11Y"
"1372891560","4","11Y"
"1372891620","4","11Y"
"1372891680","4","11Y"
"1372891740","4","11Y"
"1372891800","4","11Y"
"1372891860","2","11Y"
"1372891920","2","11Y"
"1372891980","2","11Y"
"1372892040","2","11Y"
"1372892100","2","11Y"
"1372892160","2","11Y"
"1372892220","2","11Y"
"1372892280","2","11Y"
"1372892340","2","11Y"
"1372892400","2","11Y"
"1372892460","2","11Y"
"1372892520","2","11Y"
"1372892580","2","11Y"
"1372892640","2","11Y"
"1372892700","2","11Y"
"1372892760","2","11Y"
"1372892820","2","11Y"
"1372892880","2","11Y"
"1372892940","2","11Y"
"1372893000","2","11Y"
"1372893060","2","11Y"
"1372893120","2","11Y"
"1372893180","2","11Y"
"1372893240","2","11Y"
"1372893300","2","11Y"
"1372893360","2","11Y"
"1372893420","2","11Y"
"1372893480","2","11Y"
"1372893540","2","11Y"
"1372893600","2","11Y"
"1372893660","2","11Y"
"1372893720","2","11Y"
"1372893780","2","11Y"
"1372893840","2","11Y"
"1372893900","2","11Y"
"1372893960","0","11Y"
"1372894020","0","11Y"
"1372894080","0","11Y"
"1372894140","0","11Y"
"1372894200","0","11Y"
"1372894260","0","11Y"
"1372894320","0","11Y"
"1372894380","0","11Y"
"1372894440","0","11Y"
"1372894500","0","11Y"
"1372894560","0","11Y"
"1372894620","0","11Y"
"1372894680","0","11Y"
"1372894740","0","11Y"
"1372894800","0","11Y"
"1372894860","0","11Y"
"1372894920","0","11Y"
"1372894980","0","11Y"
"1372895040","0","11Y"
"1372895100","0","11Y"
"1372895160","0","11Y"
"1372895220","0","11Y"
"1372895280","0","11Y"
"1372895340","0","11Y"
"1372895400","0","11Y"
"1372895460","0","11Y"
"1372895520","0","11Y"
"1372895580","0","11Y"
"1372895640","0","11Y"
"1372895700","0","11Y"
"1372895760","0","11Y"
"1372895820","0","11Y"
"1372895880","0","11Y"
"1372895940","0","11Y"
"1372896000","0","11Y"
"1372896060","0","11Y"
"1372896120","0","11Y"
"1372896180","0","11Y"
"1372896240","0","11Y"
"1372896300","0","11Y"
"1372896360","0","11Y"
"1372896420","0","11Y"
"1372896480","0","11Y"
"1372896540","0","11Y"
"1372896600","0","11Y"
"1372896660","0","11Y"
"1372896720","0","11Y"
"1372896780","0","11Y"
"1372896840","0","11Y"
"1372896900","0","11Y"
"1372896960","0","11Y"
"1372897020","0","11Y"
"1372897080","0","11Y"
"1372897140","0","11Y"
"1372897200","0","11Y"
"1372897260","0","11Y"
"1372897320","0","11Y"
"1372897380","0","11Y"
"1372897440","0","11Y"
"1372897500","0","11Y"
"1372897560","0","11Y"
"1372897620","0","11Y"
"1372897680","0","11Y"
"1372897740","0","11Y"
"1372897800","0","11Y"
"1372897860","0","11Y"
"1372897920","0","11Y"
"1372897980","0","11Y"
"1372898040","0","11Y"
"1372898100","0","11Y"
"1372898160","0","11Y"
"1372898220","0","11Y"
"1372898280","0","11Y"
"1372898340","0","11Y"
"1372898400","0","11Y"
"1372898460","0","11Y"
"1372898520","0","11Y"
"1372898580","0","11Y"
"1372898640","0","11Y"
"1372898700","0","11Y"
"1372898760","0","11Y"
"1372898820","0","11Y"
"1372898880","0","11Y"
"1372898940","0","11Y"
"1372899000","0","11Y"
"1372899060","0","11Y"
"1372899120","0","11Y"
"1372899180","0","11Y"
"1372899240","0","11Y"
"1372899300","0","11Y"
"1372899360","0","11Y"
"1372899420","0","11Y"
"1372899480","0","11Y"
"1372899540","0","11Y"
"1372899600","0","11Y"
"1372899660","0","11Y"
"1372899720","0","11Y"
"1372899780","0","11Y"
"1372899840","0","11Y"
"1372899900","0","11Y"
"1372899960","0","11Y"
"1372900020","0","11Y"
"1372900080","0","11Y"
"1372900140","0","11Y"
"1372900200","0","11Y"
"1372900260","0","11Y"
"1372900320","0","11Y"
"1372900380","0","11Y"
"1372900440","0","11Y"
"1372900500","0","11Y"
"1372900560","0","11Y"
"1372900620","0","11Y"
"1372900680","0","11Y"
"1372900740","0","11Y"
"1372900800","0","11Y"
"1372900860","0","11Y"
"1372900920","0","11Y"
"1372900980","0","11Y"
"1372901040","0","11Y"
"1372901100","0","11Y"
"1372901160","0","11Y"
"1372901220","0","11Y"
"1372901280","0","11Y"
"1372901340","0","11Y"
"1372901400","0","11Y"
"1372901460","0","11Y"
"1372901520","0","11Y"
"1372901580","0","11Y"
"1372901640","0","11Y"
"1372901700","0","11Y"
"1372901760","0","11Y"
"1372901820","0","11Y"
"1372901880","0","11Y"
"1372901940","0","11Y"
"1372902000","0","11Y"
"1372902060","0","11Y"
"1372902120","0","11Y"
"1372902180","0","11Y"
"1372902240","0","11Y"
"1372902300","0","11Y"
"1372902360","0","11Y"
"1372902420","0","11Y"
"1372902480","0","11Y"
"1372902540","0","11Y"
"1372902600","0","11Y"
"1372902660","0","11Y"
"1372902720","0","11Y"
"1372902780","0","11Y"
"1372902840","0","11Y"
"1372902900","0","11Y"
"1372902960","0","11Y"
"1372903020","0","11Y"
"1372903080","0","11Y"
"1372903140","0","11Y"
"1372903200","0","11Y"
"1372903260","0","11Y"
"1372903320","0","11Y"
"1372903380","0","11Y"
"1372903440","0","11Y"
"1372903500","0","11Y"
"1372903560","0","11Y"
"1372903620","0","11Y"
"1372903680","0","11Y"
"1372903740","0","11Y"
"1372903800","0","11Y"
"1372903860","0","11Y"
"1372903920","0","11Y"
"1372903980","0","11Y"
"1372904040","0","11Y"
"1372904100","0","11Y"
"1372904160","0","11Y"
"1372904220","0","11Y"
"1372904280","0","11Y"
"1372904340","0","11Y"
"1372904400","0","11Y"
"1372904460","0","11Y"
"1372904520","0","11Y"
"1372904580","0","11Y"
"1372904640","0","11Y"
"1372904700","0","11Y"
"1372904760","0","11Y"
"1372904820","0","11Y"
"1372904880","0","11Y"
"1372904940","0","11Y"
"1372905000","0","11Y"
"1372905060","0","11Y"
"1372905120","0","11Y"
"1372905180","0","11Y"
"1372905240","0","11Y"
"1372905300","0","11Y"
"1372905360","0","11Y"
"1372905420","0","11Y"
"1372905480","0","11Y"
"1372905540","0","11Y"
"1372905600","0","11Y"
"1372905660","0","11Y"
"1372905720","0","11Y"
"1372905780","0","11Y"
"1372905840","0","11Y"
"1372905900","0","11Y"
"1372905960","0","11Y"
"1372906020","0","11Y"
"1372906080","0","11Y"
"1372906140","0","11Y"
"1372906200","0","11Y"
"1372906260","0","11Y"
"1372906320","0","11Y"
"1372906380","0","11Y"
"1372906440","0","11Y"
"1372906500","0","11Y"
"1372906560","0","11Y"
"1372906620","0","11Y"
"1372906680","0","11Y"
"1372906740","0","11Y"
"1372906800","0","11Y"
"1372906860","0","11Y"
"1372906920","0","11Y"
"1372906980","0","11Y"
"1372907040","0","11Y"
"1372907100","0","11Y"
"1372907160","0","11Y"
"1372907220","0","11Y"
"1372907280","0","11Y"
"1372907340","0","11Y"
"1372907400","0","11Y"
"1372907460","0","11Y"
"1372907520","0","11Y"
"1372907580","0","11Y"
"1372907640","0","11Y"
"1372907700","0","11Y"
"1372907760","0","11Y"
"1372907820","0","11Y"
"1372907880","0","11Y"
"1372907940","0","11Y"
"1372908000","0","11Y"
"1372908060","0","11Y"
"1372908120","0","11Y"
"1372908180","0","11Y"
"1372908240","0","11Y"
"1372908300","0","11Y"
"1372908360","0","11Y"
"1372908420","0","11Y"
"1372908480","0","11Y"
"1372908540","0","11Y"
"1372908600","0","11Y"
"1372908660","0","11Y"
"1372908720","0","11Y"
"1372908780","0","11Y"
"1372908840","0","11Y"
"1372908900","0","11Y"
"1372908960","0","11Y"
"1372909020","0","11Y"
"1372909080","0","11Y"
"1372909140","0","11Y"
"1372909200","0","11Y"
"1372909260","0","11Y"
"1372909320","0","11Y"
"1372909380","0","11Y"
"1372909440","0","11Y"
"1372909500","0","11Y"
"1372909560","0","11Y"
"1372909620","0","11Y"
"1372909680","0","11Y"
"1372909740","0","11Y"
"1372909800","0","11Y"
"1372909860","0","11Y"
"1372909920","0","11Y"
"1372909980","0","11Y"
"1372910040","0","11Y"
"1372910100","0","11Y"
"1372910160","0","11Y"
"1372910220","0","11Y"
"1372910280","0","11Y"
"1372910340","0","11Y"
"1372910400","0","11Y"
"1372824000","0","13F"
"1372824060","0","13F"
"1372824120","0","13F"
"1372824180","0","13F"
"1372824240","0","13F"
"1372824300","0","13F"
"1372824360","0","13F"
"1372824420","0","13F"
"1372824480","0","13F"
"1372824540","0","13F"
"1372824600","0","13F"
"1372824660","0","13F"
"1372824720","0","13F"
"1372824780","0","13F"
"1372824840","0","13F"
"1372824900","0","13F"
"1372824960","0","13F"
"1372825020","0","13F"
"1372825080","0","13F"
"1372825140","0","13F"
"1372825200","0","13F"
"1372825260","0","13F"
"1372825320","0","13F"
"1372825380","0","13F"
"1372825440","0","13F"
"1372825500","0","13F"
"1372825560","0","13F"
"1372825620","0","13F"
"1372825680","0","13F"
"1372825740","0","13F"
"1372825800","0","13F"
"1372825860","0","13F"
"1372825920","0","13F"
"1372825980","0","13F"
"1372826040","0","13F"
"1372826100","0","13F"
"1372826160","0","13F"
"1372826220","0","13F"
"1372826280","0","13F"
"1372826340","0","13F"
"1372826400","0","13F"
"1372826460","0","13F"
"1372826520","0","13F"
"1372826580","0","13F"
"1372826640","0","13F"
"1372826700","0","13F"
"1372826760","0","13F"
"1372826820","0","13F"
"1372826880","0","13F"
"1372826940","0","13F"
"1372827000","0","13F"
"1372827060","0","13F"
"1372827120","0","13F"
"1372827180","0","13F"
"1372827240","0","13F"
"1372827300","0","13F"
"1372827360","0","13F"
"1372827420","0","13F"
"1372827480","0","13F"
"1372827540","0","13F"
"1372827600","0","13F"
"1372827660","0","13F"
"1372827720","0","13F"
"1372827780","0","13F"
"1372827840","0","13F"
"1372827900","0","13F"
"1372827960","0","13F"
"1372828020","0","13F"
"1372828080","0","13F"
"1372828140","0","13F"
"1372828200","0","13F"
"1372828260","0","13F"
"1372828320","0","13F"
"1372828380","0","13F"
"1372828440","0","13F"
"1372828500","0","13F"
"1372828560","0","13F"
"1372828620","0","13F"
"1372828680","0","13F"
"1372828740","0","13F"
"1372828800","0","13F"
"1372828860","0","13F"
"1372828920","0","13F"
"1372828980","0","13F"
"1372829040","0","13F"
"1372829100","0","13F"
"1372829160","0","13F"
"1372829220","0","13F"
"1372829280","0","13F"
"1372829340","0","13F"
"1372829400","0","13F"
"1372829460","0","13F"
"1372829520","0","13F"
"1372829580","0","13F"
"1372829640","0","13F"
"1372829700","0","13F"
"1372829760","0","13F"
"1372829820","0","13F"
"1372829880","0","13F"
"1372829940","0","13F"
"1372830000","0","13F"
"1372830060","0","13F"
"1372830120","0","13F"
"1372830180","0","13F"
"1372830240","0","13F"
"1372830300","0","13F"
"1372830360","0","13F"
"1372830420","0","13F"
"1372830480","0","13F"
"1372830540","0","13F"
"1372830600","0","13F"
"1372830660","0","13F"
"1372830720","0","13F"
"1372830780","0","13F"
"1372830840","0","13F"
"1372830900","0","13F"
"1372830960","0","13F"
"1372831020","0","13F"
"1372831080","0","13F"
"1372831140","0","13F"
"1372831200","0","13F"
"1372831260","0","13F"
"1372831320","0","13F"
"1372831380","0","13F"
"1372831440","0","13F"
"1372831500","0","13F"
"1372831560","0","13F"
"1372831620","0","13F"
"1372831680","0","13F"
"1372831740","0","13F"
"1372831800","0","13F"
"1372831860","0","13F"
"1372831920","0","13F"
"1372831980","0","13F"
"1372832040","0","13F"
"1372832100","0","13F"
"1372832160","0","13F"
"1372832220","0","13F"
"1372832280","0","13F"
"1372832340","0","13F"
"1372832400","0","13F"
"1372832460","0","13F"
"1372832520","0","13F"
"1372832580","0","13F"
"1372832640","0","13F"
"1372832700","0","13F"
"1372832760","0","13F"
"1372832820","0","13F"
"1372832880","0","13F"
"1372832940","0","13F"
"1372833000","0","13F"
"1372833060","0","13F"
"1372833120","0","13F"
"1372833180","0","13F"
"1372833240","0","13F"
"1372833300","0","13F"
"1372833360","0","13F"
"1372833420","0","13F"
"1372833480","0","13F"
"1372833540","0","13F"
"1372833600","0","13F"
"1372833660","0","13F"
"1372833720","0","13F"
"1372833780","0","13F"
"1372833840","0","13F"
"1372833900","0","13F"
"1372833960","0","13F"
"1372834020","0","13F"
"1372834080","0","13F"
"1372834140","0","13F"
"1372834200","0","13F"
"1372834260","0","13F"
"1372834320","0","13F"
"1372834380","0","13F"
"1372834440","0","13F"
"1372834500","0","13F"
"1372834560","0","13F"
"1372834620","0","13F"
"1372834680","0","13F"
"1372834740","0","13F"
"1372834800","0","13F"
"1372834860","0","13F"
"1372834920","0","13F"
"1372834980","0","13F"
"1372835040","0","13F"
"1372835100","0","13F"
"1372835160","0","13F"
"1372835220","0","13F"
"1372835280","0","13F"
"1372835340","0","13F"
"1372835400","0","13F"
"1372835460","0","13F"
"1372835520","0","13F"
"1372835580","0","13F"
"1372835640","0","13F"
"1372835700","0","13F"
"1372835760","0","13F"
"1372835820","0","13F"
"1372835880","0","13F"
"1372835940","0","13F"
"1372836000","0","13F"
"1372836060","0","13F"
"1372836120","0","13F"
"1372836180","0","13F"
"1372836240","0","13F"
"1372836300","0","13F"
"1372836360","0","13F"
"1372836420","0","13F"
"1372836480","0","13F"
"1372836540","0","13F"
"1372836600","0","13F"
"1372836660","0","13F"
"1372836720","0","13F"
"1372836780","0","13F"
"1372836840","0","13F"
"1372836900","0","13F"
"1372836960","0","13F"
"1372837020","0","13F"
"1372837080","0","13F"
"1372837140","0","13F"
"1372837200","0","13F"
"1372837260","0","13F"
"1372837320","0","13F"
"1372837380","0","13F"
"1372837440","0","13F"
"1372837500","0","13F"
"1372837560","0","13F"
"1372837620","0","13F"
"1372837680","0","13F"
"1372837740","0","13F"
"1372837800","0","13F"
"1372837860","0","13F"
"1372837920","0","13F"
"1372837980","0","13F"
"1372838040","0","13F"
"1372838100","0","13F"
"1372838160","0","13F"
"1372838220","0","13F"
"1372838280","0","13F"
"1372838340","0","13F"
"1372838400","0","13F"
"1372838460","0","13F"
"1372838520","0","13F"
"1372838580","0","13F"
"1372838640","0","13F"
"1372838700","0","13F"
"1372838760","0","13F"
"1372838820","0","13F"
"1372838880","0","13F"
"1372838940","0","13F"
"1372839000","0","13F"
"1372839060","0","13F"
"1372839120","0","13F"
"1372839180","0","13F"
"1372839240","0","13F"
"1372839300","0","13F"
"1372839360","0","13F"
"1372839420","0","13F"
"1372839480","0","13F"
"1372839540","0","13F"
"1372839600","0","13F"
"1372839660","0","13F"
"1372839720","0","13F"
"1372839780","0","13F"
"1372839840","0","13F"
"1372839900","0","13F"
"1372839960","0","13F"
"1372840020","0","13F"
"1372840080","0","13F"
"1372840140","0","13F"
"1372840200","0","13F"
"1372840260","0","13F"
"1372840320","0","13F"
"1372840380","0","13F"
"1372840440","0","13F"
"1372840500","0","13F"
"1372840560","0","13F"
"1372840620","0","13F"
"1372840680","0","13F"
"1372840740","0","13F"
"1372840800","0","13F"
"1372840860","0","13F"
"1372840920","0","13F"
"1372840980","0","13F"
"1372841040","0","13F"
"1372841100","0","13F"
"1372841160","0","13F"
"1372841220","0","13F"
"1372841280","0","13F"
"1372841340","0","13F"
"1372841400","0","13F"
"1372841460","0","13F"
"1372841520","0","13F"
"1372841580","0","13F"
"1372841640","0","13F"
"1372841700","0","13F"
"1372841760","0","13F"
"1372841820","0","13F"
"1372841880","0","13F"
"1372841940","0","13F"
"1372842000","0","13F"
"1372842060","0","13F"
"1372842120","0","13F"
"1372842180","0","13F"
"1372842240","0","13F"
"1372842300","0","13F"
"1372842360","0","13F"
"1372842420","0","13F"
"1372842480","0","13F"
"1372842540","0","13F"
"1372842600","0","13F"
"1372842660","0","13F"
"1372842720","0","13F"
"1372842780","0","13F"
"1372842840","0","13F"
"1372842900","0","13F"
"1372842960","0","13F"
"1372843020","0","13F"
"1372843080","0","13F"
"1372843140","0","13F"
"1372843200","0","13F"
"1372843260","0","13F"
"1372843320","0","13F"
"1372843380","0","13F"
"1372843440","0","13F"
"1372843500","0","13F"
"1372843560","0","13F"
"1372843620","0","13F"
"1372843680","0","13F"
"1372843740","0","13F"
"1372843800","0","13F"
"1372843860","0","13F"
"1372843920","0","13F"
"1372843980","0","13F"
"1372844040","0","13F"
"1372844100","0","13F"
"1372844160","0","13F"
"1372844220","0","13F"
"1372844280","0","13F"
"1372844340","0","13F"
"1372844400","0","13F"
"1372844460","0","13F"
"1372844520","0","13F"
"1372844580","0","13F"
"1372844640","0","13F"
"1372844700","0","13F"
"1372844760","0","13F"
"1372844820","0","13F"
"1372844880","0","13F"
"1372844940","0","13F"
"1372845000","0","13F"
"1372845060","0","13F"
"1372845120","0","13F"
"1372845180","0","13F"
"1372845240","0","13F"
"1372845300","0","13F"
"1372845360","0","13F"
"1372845420","0","13F"
"1372845480","0","13F"
"1372845540","0","13F"
"1372845600","0","13F"
"1372845660","0","13F"
"1372845720","0","13F"
"1372845780","0","13F"
"1372845840","0","13F"
"1372845900","0","13F"
"1372845960","0","13F"
"1372846020","0","13F"
"1372846080","0","13F"
"1372846140","0","13F"
"1372846200","0","13F"
"1372846260","0","13F"
"1372846320","0","13F"
"1372846380","0","13F"
"1372846440","0","13F"
"1372846500","0","13F"
"1372846560","0","13F"
"1372846620","0","13F"
"1372846680","0","13F"
"1372846740","0","13F"
"1372846800","0","13F"
"1372846860","0","13F"
"1372846920","0","13F"
"1372846980","0","13F"
"1372847040","0","13F"
"1372847100","0","13F"
"1372847160","0","13F"
"1372847220","0","13F"
"1372847280","0","13F"
"1372847340","0","13F"
"1372847400","0","13F"
"1372847460","0","13F"
"1372847520","0","13F"
"1372847580","0","13F"
"1372847640","0","13F"
"1372847700","0","13F"
"1372847760","0","13F"
"1372847820","0","13F"
"1372847880","0","13F"
"1372847940","0","13F"
"1372848000","0","13F"
"1372848060","0","13F"
"1372848120","0","13F"
"1372848180","0","13F"
"1372848240","0","13F"
"1372848300","0","13F"
"1372848360","0","13F"
"1372848420","0","13F"
"1372848480","0","13F"
"1372848540","0","13F"
"1372848600","0","13F"
"1372848660","0","13F"
"1372848720","0","13F"
"1372848780","0","13F"
"1372848840","0","13F"
"1372848900","0","13F"
"1372848960","0","13F"
"1372849020","0","13F"
"1372849080","0","13F"
"1372849140","0","13F"
"1372849200","0","13F"
"1372849260","0","13F"
"1372849320","0","13F"
"1372849380","0","13F"
"1372849440","0","13F"
"1372849500","0","13F"
"1372849560","0","13F"
"1372849620","0","13F"
"1372849680","0","13F"
"1372849740","0","13F"
"1372849800","0","13F"
"1372849860","0","13F"
"1372849920","0","13F"
"1372849980","0","13F"
"1372850040","0","13F"
"1372850100","0","13F"
"1372850160","0","13F"
"1372850220","0","13F"
"1372850280","0","13F"
"1372850340","0","13F"
"1372850400","0","13F"
"1372850460","0","13F"
"1372850520","0","13F"
"1372850580","0","13F"
"1372850640","0","13F"
"1372850700","0","13F"
"1372850760","0","13F"
"1372850820","0","13F"
"1372850880","0","13F"
"1372850940","0","13F"
"1372851000","0","13F"
"1372851060","0","13F"
"1372851120","0","13F"
"1372851180","0","13F"
"1372851240","0","13F"
"1372851300","0","13F"
"1372851360","0","13F"
"1372851420","0","13F"
"1372851480","0","13F"
"1372851540","0","13F"
"1372851600","0","13F"
"1372851660","0","13F"
"1372851720","0","13F"
"1372851780","0","13F"
"1372851840","0","13F"
"1372851900","0","13F"
"1372851960","0","13F"
"1372852020","0","13F"
"1372852080","0","13F"
"1372852140","0","13F"
"1372852200","0","13F"
"1372852260","0","13F"
"1372852320","0","13F"
"1372852380","0","13F"
"1372852440","0","13F"
"1372852500","0","13F"
"1372852560","0","13F"
"1372852620","0","13F"
"1372852680","0","13F"
"1372852740","0","13F"
"1372852800","0","13F"
"1372852860","0","13F"
"1372852920","0","13F"
"1372852980","0","13F"
"1372853040","0","13F"
"1372853100","0","13F"
"1372853160","0","13F"
"1372853220","0","13F"
"1372853280","0","13F"
"1372853340","0","13F"
"1372853400","0","13F"
"1372853460","0","13F"
"1372853520","0","13F"
"1372853580","0","13F"
"1372853640","0","13F"
"1372853700","0","13F"
"1372853760","0","13F"
"1372853820","0","13F"
"1372853880","0","13F"
"1372853940","0","13F"
"1372854000","0","13F"
"1372854060","0","13F"
"1372854120","0","13F"
"1372854180","0","13F"
"1372854240","0","13F"
"1372854300","0","13F"
"1372854360","0","13F"
"1372854420","0","13F"
"1372854480","0","13F"
"1372854540","0","13F"
"1372854600","0","13F"
"1372854660","0","13F"
"1372854720","0","13F"
"1372854780","0","13F"
"1372854840","0","13F"
