"Lat","Lon","Name","Routes","StopID"
38.837847,-77.051784,"RT 1 JEFF DAVIS HWY + E REED AVE","9E","4000457"
38.837847,-77.051784,"RT 1 JEFF DAVIS HWY + E REED AVE","9Ec","4000457"
38.829837,-77.050797,"RT 1 JEFF DAVIS HWY + E SWANN AVE","9A","4000454"
38.829837,-77.050797,"RT 1 JEFF DAVIS HWY + E SWANN AVE","9Ac","4000454"
38.829837,-77.050797,"RT 1 JEFF DAVIS HWY + E SWANN AVE","9E","4000454"
38.829837,-77.050797,"RT 1 JEFF DAVIS HWY + E SWANN AVE","9Ec","4000454"
38.829454,-77.050976,"RT 1 JEFF DAVIS HWY + E SWANN AVE","9A","4000441"
38.829454,-77.050976,"RT 1 JEFF DAVIS HWY + E SWANN AVE","9E","4000441"
38.829454,-77.050976,"RT 1 JEFF DAVIS HWY + E SWANN AVE","9Ev1","4000441"
38.83497,-77.051714,"RT 1 JEFF DAVIS HWY + EVANS LA","9A","4000438"
38.83497,-77.051714,"RT 1 JEFF DAVIS HWY + EVANS LA","9E","4000438"
38.83497,-77.051714,"RT 1 JEFF DAVIS HWY + EVANS LA","9Ev1","4000438"
38.835288,-77.051447,"RT 1 JEFF DAVIS HWY + EVANS LA","9A","4000456"
38.835288,-77.051447,"RT 1 JEFF DAVIS HWY + EVANS LA","9Ac","4000456"
38.835288,-77.051447,"RT 1 JEFF DAVIS HWY + EVANS LA","9E","4000456"
38.835288,-77.051447,"RT 1 JEFF DAVIS HWY + EVANS LA","9Ec","4000456"
38.831724,-77.051276,"RT 1 JEFF DAVIS HWY + HUME AVE","9A","4000440"
38.831724,-77.051276,"RT 1 JEFF DAVIS HWY + HUME AVE","9E","4000440"
38.831724,-77.051276,"RT 1 JEFF DAVIS HWY + HUME AVE","9Ev1","4000440"
38.839631,-77.052427,"RT 1 JEFF DAVIS HWY + POTOMAC YARD","9A","4000436"
38.839631,-77.052427,"RT 1 JEFF DAVIS HWY + POTOMAC YARD","9E","4000436"
38.839631,-77.052427,"RT 1 JEFF DAVIS HWY + POTOMAC YARD","9Ev1","4000436"
38.853752,-77.052261,"RT 1 JEFF DAVIS HWY + S 23RD ST","13F","6000144"
38.853752,-77.052261,"RT 1 JEFF DAVIS HWY + S 23RD ST","13G","6000144"
38.853752,-77.052261,"RT 1 JEFF DAVIS HWY + S 23RD ST","9A","6000144"
38.853752,-77.052261,"RT 1 JEFF DAVIS HWY + S 23RD ST","9E","6000144"
38.853752,-77.052261,"RT 1 JEFF DAVIS HWY + S 23RD ST","9Ec","6000144"
38.853659,-77.052663,"RT 1 JEFF DAVIS HWY + S 23RD ST","13F","6000949"
38.853659,-77.052663,"RT 1 JEFF DAVIS HWY + S 23RD ST","13Fv1","6000949"
38.853659,-77.052663,"RT 1 JEFF DAVIS HWY + S 23RD ST","13G","6000949"
38.853659,-77.052663,"RT 1 JEFF DAVIS HWY + S 23RD ST","13Gv1","6000949"
38.853659,-77.052663,"RT 1 JEFF DAVIS HWY + S 23RD ST","9A","6000949"
38.853659,-77.052663,"RT 1 JEFF DAVIS HWY + S 23RD ST","9E","6000949"
38.853659,-77.052663,"RT 1 JEFF DAVIS HWY + S 23RD ST","9Ev1","6000949"
38.850683,-77.05287,"RT 1 JEFF DAVIS HWY + S 26TH ST","9A","6000779"
38.850683,-77.05287,"RT 1 JEFF DAVIS HWY + S 26TH ST","9E","6000779"
38.850683,-77.05287,"RT 1 JEFF DAVIS HWY + S 26TH ST","9Ev1","6000779"
38.850779,-77.052509,"RT 1 JEFF DAVIS HWY + S 26TH ST","9A","6000782"
38.850779,-77.052509,"RT 1 JEFF DAVIS HWY + S 26TH ST","9E","6000782"
38.850779,-77.052509,"RT 1 JEFF DAVIS HWY + S 26TH ST","9Ec","6000782"
38.848308,-77.053186,"RT 1 JEFF DAVIS HWY + S 27TH ST","9A","6000780"
38.848308,-77.053186,"RT 1 JEFF DAVIS HWY + S 27TH ST","9E","6000780"
38.848308,-77.053186,"RT 1 JEFF DAVIS HWY + S 27TH ST","9Ev1","6000780"
38.847149,-77.05286,"RT 1 JEFF DAVIS HWY + S 27TH ST","9A","6000781"
38.847149,-77.05286,"RT 1 JEFF DAVIS HWY + S 27TH ST","9E","6000781"
38.847149,-77.05286,"RT 1 JEFF DAVIS HWY + S 27TH ST","9Ec","6000781"
38.833621,-77.051549,"RT 1 JEFF DAVIS HWY + WESMOND DR","9A","4000439"
38.833621,-77.051549,"RT 1 JEFF DAVIS HWY + WESMOND DR","9E","4000439"
38.833621,-77.051549,"RT 1 JEFF DAVIS HWY + WESMOND DR","9Ev1","4000439"
38.825862,-77.050177,"RT 1 JEFF. DAVIS HWY + E CUSTIS AVE","9A","18076"
38.825862,-77.050177,"RT 1 JEFF. DAVIS HWY + E CUSTIS AVE","9Ac","18076"
38.825862,-77.050177,"RT 1 JEFF. DAVIS HWY + E CUSTIS AVE","9E","18076"
38.825862,-77.050177,"RT 1 JEFF. DAVIS HWY + E CUSTIS AVE","9Ec","18076"
38.8242,-77.049977,"RT 1 JEFF. DAVIS HWY + E HOWELL AVE","9A","18077"
38.8242,-77.049977,"RT 1 JEFF. DAVIS HWY + E HOWELL AVE","9Ac","18077"
38.8242,-77.049977,"RT 1 JEFF. DAVIS HWY + E HOWELL AVE","9E","18077"
38.8242,-77.049977,"RT 1 JEFF. DAVIS HWY + E HOWELL AVE","9Ec","18077"
38.841777,-77.052672,"RT 1 JEFFERSON DAVIS HWY + S GLEBE","9A","17567"
38.841777,-77.052672,"RT 1 JEFFERSON DAVIS HWY + S GLEBE","9E","17567"
38.841777,-77.052672,"RT 1 JEFFERSON DAVIS HWY + S GLEBE","9Ev1","17567"
38.842383,-77.05241,"RT 1 JEFFERSON DAVIS HWY + S GLEBE","9A","17568"
38.842383,-77.05241,"RT 1 JEFFERSON DAVIS HWY + S GLEBE","9E","17568"
38.842383,-77.05241,"RT 1 JEFFERSON DAVIS HWY + S GLEBE","9Ec","17568"
38.75524,-77.083308,"RT 1 RICHMOND HWY + ARLINGTON DR","R99","5001833"
38.754912,-77.083701,"RT 1 RICHMOND HWY + ARLINGTON DR","R99","5001820"
38.773505,-77.080878,"RT 1 RICHMOND HWY + BADDOO ST","R99","5001835"
38.744481,-77.084247,"RT 1 RICHMOND HWY + BELFORD DR","R99","5002010"
38.743944,-77.084093,"RT 1 RICHMOND HWY + BELFORD DR","R99","5002076"
38.720456,-77.125116,"RT 1 RICHMOND HWY + COOPER RD","R99","5001828"
38.758783,-77.083666,"RT 1 RICHMOND HWY + DART DR","R99","5001834"
38.727209,-77.111414,"RT 1 RICHMOND HWY + FRYE RD","R99","5001830"
38.727399,-77.111626,"RT 1 RICHMOND HWY + FRYE RD","R99","5001822"
38.740159,-77.087406,"RT 1 RICHMOND HWY + LADSON LA","R99","5001832"
38.740327,-77.087677,"RT 1 RICHMOND HWY + LADSON LA","R99","5001821"
38.758415,-77.083992,"RT 1 RICHMOND HWY + LOCKHEED BLVD","R99","5001819"
38.723311,-77.119983,"RT 1 RICHMOND HWY + LUKENS LA","R99","5001823"
38.723216,-77.119486,"RT 1 RICHMOND HWY + LUKENS LA","R99","5001829"
38.731147,-77.104387,"RT 1 RICHMOND HWY + MOHAWK LA","R99","5002011"
38.731542,-77.102968,"RT 1 RICHMOND HWY + MOHAWK LA","R99","5001831"
38.717678,-77.130868,"RT 1 RICHMOND HWY + MT VERNON MEMOR","R99","5002015"
38.717544,-77.131743,"RT 1 RICHMOND HWY + OLD MILL RD","R99","5001825"
38.781463,-77.078235,"RT 1 RICHMOND HWY + S KINGS HWY","R99","5001836"
38.780984,-77.079117,"RT 1 RICHMOND HWY + S KINGS HWY","R99","5001817"
38.72029,-77.126215,"RT 1 RICHMOND HWY + SACRAMENTO DR","R99","5001824"
38.773491,-77.081306,"RT 1 RICHMOND HWY + SOUTHGATE DR","R99","5001818"
39.150425,-77.060444,"RT 108 OLNEY SANDY SPRING RD + #294","Z2v5","2001434"
39.150425,-77.060444,"RT 108 OLNEY SANDY SPRING RD + #294","Z2vS","2001434"
39.149295,-77.014914,"RT 108 OLNEY SANDY SPRING RD + ASHT","Z2v5","2001062"
39.149295,-77.014914,"RT 108 OLNEY SANDY SPRING RD + ASHT","Z2vS","2001062"
39.148969,-77.021889,"RT 108 OLNEY SANDY SPRING RD + BENT","Z2v5","2001428"
39.148969,-77.021889,"RT 108 OLNEY SANDY SPRING RD + BENT","Z2vS","2001428"
39.148889,-77.021481,"RT 108 OLNEY SANDY SPRING RD + BENT","Z2v4","2001079"
39.148889,-77.021481,"RT 108 OLNEY SANDY SPRING RD + BENT","Z2vS","2001079"
39.149664,-77.027226,"RT 108 OLNEY SANDY SPRING RD + BROO","Z2v5","2001063"
39.149664,-77.027226,"RT 108 OLNEY SANDY SPRING RD + BROO","Z2vS","2001063"
39.144035,-77.044008,"RT 108 OLNEY SANDY SPRING RD + DOCT","Z2v4","2001074"
39.144035,-77.044008,"RT 108 OLNEY SANDY SPRING RD + DOCT","Z2vS","2001074"
39.144316,-77.044072,"RT 108 OLNEY SANDY SPRING RD + DOCT","Z2v5","2001066"
39.144316,-77.044072,"RT 108 OLNEY SANDY SPRING RD + DOCT","Z2vS","2001066"
39.149131,-77.015268,"RT 108 OLNEY SANDY SPRING RD + HIDD","Z2v4","2001081"
39.149131,-77.015268,"RT 108 OLNEY SANDY SPRING RD + HIDD","Z2vS","2001081"
39.149538,-77.026834,"RT 108 OLNEY SANDY SPRING RD + MEET","Z2v4","2001078"
39.149538,-77.026834,"RT 108 OLNEY SANDY SPRING RD + MEET","Z2vS","2001078"
39.149394,-77.012724,"RT 108 OLNEY SANDY SPRING RD + NEW","Z2v5","2001061"
39.149394,-77.012724,"RT 108 OLNEY SANDY SPRING RD + NEW","Z2vS","2001061"
39.145026,-77.047513,"RT 108 OLNEY SANDY SPRING RD + OLD","Z2v5","2001431"
39.145026,-77.047513,"RT 108 OLNEY SANDY SPRING RD + OLD","Z2vS","2001431"
39.146504,-77.050922,"RT 108 OLNEY SANDY SPRING RD + OLD","Z2v4","2001073"
39.146504,-77.050922,"RT 108 OLNEY SANDY SPRING RD + OLD","Z2vS","2001073"
39.146722,-77.050676,"RT 108 OLNEY SANDY SPRING RD + OLD","Z2v5","2001432"
39.146722,-77.050676,"RT 108 OLNEY SANDY SPRING RD + OLD","Z2vS","2001432"
39.144819,-77.047662,"RT 108 OLNEY SANDY SPRING RD + OLD","Z2v4","2001397"
39.144819,-77.047662,"RT 108 OLNEY SANDY SPRING RD + OLD","Z2vS","2001397"
39.149228,-77.013727,"RT 108 OLNEY SANDY SPRING RD + PORT","Z2v4","2001082"
39.149228,-77.013727,"RT 108 OLNEY SANDY SPRING RD + PORT","Z2vS","2001082"
39.149387,-77.057532,"RT 108 OLNEY SANDY SPRING RD + PRIN","Z2v4","2001106"
39.149387,-77.057532,"RT 108 OLNEY SANDY SPRING RD + PRIN","Z2vS","2001106"
39.149689,-77.057493,"RT 108 OLNEY SANDY SPRING RD + PRIN","Z2v5","2001433"
39.149689,-77.057493,"RT 108 OLNEY SANDY SPRING RD + PRIN","Z2vS","2001433"
39.149088,-77.019477,"RT 108 OLNEY SANDY SPRING RD + SHER","Z2v5","2001427"
39.149088,-77.019477,"RT 108 OLNEY SANDY SPRING RD + SHER","Z2vS","2001427"
39.148993,-77.018646,"RT 108 OLNEY SANDY SPRING RD + SHER","Z2v4","2001080"
39.148993,-77.018646,"RT 108 OLNEY SANDY SPRING RD + SHER","Z2vS","2001080"
39.150317,-77.061124,"RT 108 OLNEY SANDY SPRING RD + SPAR","Z2v4","2001069"
39.150317,-77.061124,"RT 108 OLNEY SANDY SPRING RD + SPAR","Z2vS","2001069"
39.151975,-77.064054,"RT 108 OLNEY SANDY SPRING RD + VILL","Y5","2000983"
39.151975,-77.064054,"RT 108 OLNEY SANDY SPRING RD + VILL","Y7","2000983"
39.151975,-77.064054,"RT 108 OLNEY SANDY SPRING RD + VILL","Y8","2000983"
39.151975,-77.064054,"RT 108 OLNEY SANDY SPRING RD + VILL","Y9","2000983"
39.151975,-77.064054,"RT 108 OLNEY SANDY SPRING RD + VILL","Y9v1","2000983"
39.152038,-77.064873,"RT 108 OLNEY SANDY SPRING RD + VILL","Y5","2001367"
39.152038,-77.064873,"RT 108 OLNEY SANDY SPRING RD + VILL","Y7","2001367"
39.152038,-77.064873,"RT 108 OLNEY SANDY SPRING RD + VILL","Y8","2001367"
39.152038,-77.064873,"RT 108 OLNEY SANDY SPRING RD + VILL","Y9","2001367"
39.152038,-77.064873,"RT 108 OLNEY SANDY SPRING RD + VILL","Y9v1","2001367"
39.152038,-77.064873,"RT 108 OLNEY SANDY SPRING RD + VILL","Z2v4","2001367"
39.152038,-77.064873,"RT 108 OLNEY SANDY SPRING RD + VILL","Z2vS","2001367"
38.916227,-77.238336,"RT 123 CH BR RD + OLD COURTHOUSE RD","15M","5001595"
38.916227,-77.238336,"RT 123 CH BR RD + OLD COURTHOUSE RD","2T","5001595"
38.932671,-77.120599,"RT 123 CHAIN BRIDGE RD + # 400","15L","6000778"
38.860809,-77.307552,"RT 123 CHAIN BRIDGE RD + ASSEMBLY D","15M","5001092"
38.888842,-77.281374,"RT 123 CHAIN BRIDGE RD + BABCOCK RD","15M","5001439"
38.935947,-77.17576,"RT 123 CHAIN BRIDGE RD + BRAWNER ST","15K","5001687"
38.935947,-77.17576,"RT 123 CHAIN BRIDGE RD + BRAWNER ST","15L","5001687"
38.936011,-77.175978,"RT 123 CHAIN BRIDGE RD + BRAWNER ST","15K","5001688"
38.936011,-77.175978,"RT 123 CHAIN BRIDGE RD + BRAWNER ST","15Kv1","5001688"
38.852525,-77.307467,"RT 123 CHAIN BRIDGE RD + CENTER ST","15M","5001015"
38.882666,-77.293019,"RT 123 CHAIN BRIDGE RD + COURTHOUSE","15M","5001392"
38.940061,-77.174547,"RT 123 CHAIN BRIDGE RD + DOLLEY MAD","15K","5001702"
38.940061,-77.174547,"RT 123 CHAIN BRIDGE RD + DOLLEY MAD","15L","5001702"
38.939811,-77.174785,"RT 123 CHAIN BRIDGE RD + DOLLEY MAD","15K","5001701"
38.939811,-77.174785,"RT 123 CHAIN BRIDGE RD + DOLLEY MAD","15Kv1","5001701"
38.860853,-77.30721,"RT 123 CHAIN BRIDGE RD + EATON PL","15M","5001093"
38.887477,-77.283121,"RT 123 CHAIN BRIDGE RD + FIVE OAKS","15M","5001432"
38.885942,-77.284733,"RT 123 CHAIN BRIDGE RD + FOX REST L","15M","5001418"
38.89148,-77.277723,"RT 123 CHAIN BRIDGE RD + GLENGYLE D","15M","5001449"
38.891632,-77.277884,"RT 123 CHAIN BRIDGE RD + GLENGYLE D","15M","5001450"
38.882943,-77.29274,"RT 123 CHAIN BRIDGE RD + HILL RD","15M","5001393"
38.881232,-77.300528,"RT 123 CHAIN BRIDGE RD + HUNTER MIL","15M","5001385"
38.931717,-77.180476,"RT 123 CHAIN BRIDGE RD + INGLESIDE","15K","5004597"
38.931717,-77.180476,"RT 123 CHAIN BRIDGE RD + INGLESIDE","15Kv1","5004597"
38.931717,-77.180476,"RT 123 CHAIN BRIDGE RD + INGLESIDE","23A","5004597"
38.931717,-77.180476,"RT 123 CHAIN BRIDGE RD + INGLESIDE","23Av3","5004597"
38.893141,-77.276002,"RT 123 CHAIN BRIDGE RD + JAMES MADI","15M","5001460"
38.893161,-77.275608,"RT 123 CHAIN BRIDGE RD + JAMES MADI","15M","5001461"
38.877411,-77.305674,"RT 123 CHAIN BRIDGE RD + JERMANTOWN","15M","5001360"
38.877658,-77.305167,"RT 123 CHAIN BRIDGE RD + JERMANTOWN","15M","5001363"
38.857645,-77.307553,"RT 123 CHAIN BRIDGE RD + LEE HWY","15M","5001063"
38.85751,-77.307304,"RT 123 CHAIN BRIDGE RD + LEE HWY","15M","5001068"
38.846465,-77.306621,"RT 123 CHAIN BRIDGE RD + MAIN ST (R","15M","5000961"
38.938183,-77.131859,"RT 123 CHAIN BRIDGE RD + MCCAY LA","15L","5001695"
38.929477,-77.195793,"RT 123 CHAIN BRIDGE RD + MCLEAN COM","15K","5002004"
38.929477,-77.195793,"RT 123 CHAIN BRIDGE RD + MCLEAN COM","15Kv1","5002004"
38.929477,-77.195793,"RT 123 CHAIN BRIDGE RD + MCLEAN COM","23A","5002004"
38.929477,-77.195793,"RT 123 CHAIN BRIDGE RD + MCLEAN COM","23Av3","5002004"
38.929477,-77.195793,"RT 123 CHAIN BRIDGE RD + MCLEAN COM","24T","5002004"
38.936752,-77.1288,"RT 123 CHAIN BRIDGE RD + MERRIE RID","15L","5001690"
38.880594,-77.301768,"RT 123 CHAIN BRIDGE RD + MILLER RD","15M","5001383"
38.880245,-77.30191,"RT 123 CHAIN BRIDGE RD + MILLER RD","15M","5001382"
38.938248,-77.175396,"RT 123 CHAIN BRIDGE RD + NOLTE ST","15K","5001694"
38.938248,-77.175396,"RT 123 CHAIN BRIDGE RD + NOLTE ST","15Kv1","5001694"
38.938589,-77.175065,"RT 123 CHAIN BRIDGE RD + NOLTE ST","15K","5001696"
38.938589,-77.175065,"RT 123 CHAIN BRIDGE RD + NOLTE ST","15L","5001696"
38.885715,-77.285633,"RT 123 CHAIN BRIDGE RD + OAK VALLEY","15M","5001415"
38.884477,-77.288751,"RT 123 CHAIN BRIDGE RD + OAKTON GLE","15M","5001406"
38.884323,-77.288572,"RT 123 CHAIN BRIDGE RD + OAKTON GLE","15M","5001405"
38.882383,-77.296942,"RT 123 CHAIN BRIDGE RD + OAKTON MAN","15M","5001387"
38.882558,-77.297274,"RT 123 CHAIN BRIDGE RD + OAKTON MAN","15M","5001390"
38.934566,-77.176907,"RT 123 CHAIN BRIDGE RD + OLD DOMINI","15K","5001682"
38.934566,-77.176907,"RT 123 CHAIN BRIDGE RD + OLD DOMINI","15Kv1","5001682"
38.881034,-77.300492,"RT 123 CHAIN BRIDGE RD + PALMER ST","15M","5001384"
38.854262,-77.307562,"RT 123 CHAIN BRIDGE RD + PROVIDENCE","15M","5001039"
38.874879,-77.307901,"RT 123 CHAIN BRIDGE RD + ROSEFOREST","15M","5001307"
38.844833,-77.307126,"RT 123 CHAIN BRIDGE RD + SAGER RD","15M","5000943"
38.887998,-77.28205,"RT 123 CHAIN BRIDGE RD + SUTTON RD","15M","5001434"
38.875593,-77.306859,"RT 123 CHAIN BRIDGE RD + WHITE GRAN","15M","5001326"
38.848872,-77.306283,"RT 123 CHAIN BRIDGE RD + WHITEHEAD","15M","5000986"
38.926144,-77.206848,"RT 123 D MADISON BLVD + ANDERSON RD","15K","7376"
38.926144,-77.206848,"RT 123 D MADISON BLVD + ANDERSON RD","15Kv1","7376"
38.942287,-77.15984,"RT 123 D MADISON BLVD + BALLANTRAE","15K","5001724"
38.942287,-77.15984,"RT 123 D MADISON BLVD + BALLANTRAE","15Kv1","5001724"
38.942287,-77.15984,"RT 123 D MADISON BLVD + BALLANTRAE","23Cc","5001724"
38.942287,-77.15984,"RT 123 D MADISON BLVD + BALLANTRAE","23Cc3","5001724"
38.942287,-77.15984,"RT 123 D MADISON BLVD + BALLANTRAE","23Cv1","5001724"
38.941952,-77.160803,"RT 123 D MADISON BLVD + BALLANTRAE","15K","5001722"
38.941952,-77.160803,"RT 123 D MADISON BLVD + BALLANTRAE","15L","5001722"
38.941952,-77.160803,"RT 123 D MADISON BLVD + BALLANTRAE","23C","5001722"
38.941952,-77.160803,"RT 123 D MADISON BLVD + BALLANTRAE","23Cv1","5001722"
38.941952,-77.160803,"RT 123 D MADISON BLVD + BALLANTRAE","23Cv2","5001722"
38.942746,-77.142903,"RT 123 D MADISON BLVD + BASIL RD","15K","5001729"
38.942746,-77.142903,"RT 123 D MADISON BLVD + BASIL RD","15Kv1","5001729"
38.942746,-77.142903,"RT 123 D MADISON BLVD + BASIL RD","15L","5001729"
38.942843,-77.142256,"RT 123 D MADISON BLVD + BASIL RD","15K","5001730"
38.942843,-77.142256,"RT 123 D MADISON BLVD + BASIL RD","15Kv1","5001730"
38.942065,-77.169733,"RT 123 D MADISON BLVD + BUCHANAN ST","15K","5001723"
38.942065,-77.169733,"RT 123 D MADISON BLVD + BUCHANAN ST","15Kv1","5001723"
38.942065,-77.169733,"RT 123 D MADISON BLVD + BUCHANAN ST","23Cc","5001723"
38.942065,-77.169733,"RT 123 D MADISON BLVD + BUCHANAN ST","23Cc3","5001723"
38.942065,-77.169733,"RT 123 D MADISON BLVD + BUCHANAN ST","23Cv1","5001723"
38.941832,-77.169665,"RT 123 D MADISON BLVD + BUCHANAN ST","15K","5001719"
38.941832,-77.169665,"RT 123 D MADISON BLVD + BUCHANAN ST","15L","5001719"
38.941832,-77.169665,"RT 123 D MADISON BLVD + BUCHANAN ST","23C","5001719"
38.941832,-77.169665,"RT 123 D MADISON BLVD + BUCHANAN ST","23Cv1","5001719"
38.941832,-77.169665,"RT 123 D MADISON BLVD + BUCHANAN ST","23Cv2","5001719"
38.942472,-77.165621,"RT 123 D MADISON BLVD + CHAIN BRIDG","15K","5001727"
38.942472,-77.165621,"RT 123 D MADISON BLVD + CHAIN BRIDG","15L","5001727"
38.942472,-77.165621,"RT 123 D MADISON BLVD + CHAIN BRIDG","23C","5001727"
38.942472,-77.165621,"RT 123 D MADISON BLVD + CHAIN BRIDG","23Cv1","5001727"
38.942472,-77.165621,"RT 123 D MADISON BLVD + CHAIN BRIDG","23Cv2","5001727"
38.940864,-77.17441,"RT 123 D MADISON BLVD + CHAIN BRIDG","23Cc","5001708"
38.940864,-77.17441,"RT 123 D MADISON BLVD + CHAIN BRIDG","23Cc3","5001708"
38.940864,-77.17441,"RT 123 D MADISON BLVD + CHAIN BRIDG","23Cv1","5001708"
38.940509,-77.176606,"RT 123 D MADISON BLVD + CHURCHILL R","23Cc","5001706"
38.940509,-77.176606,"RT 123 D MADISON BLVD + CHURCHILL R","23Cc3","5001706"
38.940509,-77.176606,"RT 123 D MADISON BLVD + CHURCHILL R","23Cv1","5001706"
38.925457,-77.207911,"RT 123 D MADISON BLVD + COLSHIRE DR","3T","5002019"
38.925152,-77.207594,"RT 123 D MADISON BLVD + COLSHIRE DR","15K","5001988"
38.925152,-77.207594,"RT 123 D MADISON BLVD + COLSHIRE DR","15L","5001988"
38.925152,-77.207594,"RT 123 D MADISON BLVD + COLSHIRE DR","23A","5001988"
38.925152,-77.207594,"RT 123 D MADISON BLVD + COLSHIRE DR","3T","5001988"
38.943096,-77.154759,"RT 123 D MADISON BLVD + DUNAWAY DR","15K","5001732"
38.943096,-77.154759,"RT 123 D MADISON BLVD + DUNAWAY DR","15Kv1","5001732"
38.943096,-77.154759,"RT 123 D MADISON BLVD + DUNAWAY DR","23Cc","5001732"
38.943096,-77.154759,"RT 123 D MADISON BLVD + DUNAWAY DR","23Cc3","5001732"
38.943096,-77.154759,"RT 123 D MADISON BLVD + DUNAWAY DR","23Cv1","5001732"
38.942829,-77.154614,"RT 123 D MADISON BLVD + DUNAWAY DR","15K","5001731"
38.942829,-77.154614,"RT 123 D MADISON BLVD + DUNAWAY DR","15L","5001731"
38.942829,-77.154614,"RT 123 D MADISON BLVD + DUNAWAY DR","23C","5001731"
38.942829,-77.154614,"RT 123 D MADISON BLVD + DUNAWAY DR","23Cv1","5001731"
38.942829,-77.154614,"RT 123 D MADISON BLVD + DUNAWAY DR","23Cv2","5001731"
38.919869,-77.224746,"RT 123 D MADISON BLVD + INTERNATION","15K","5001986"
38.919869,-77.224746,"RT 123 D MADISON BLVD + INTERNATION","15L","5001986"
38.919869,-77.224746,"RT 123 D MADISON BLVD + INTERNATION","23A","5001986"
38.919869,-77.224746,"RT 123 D MADISON BLVD + INTERNATION","3T","5001986"
38.940191,-77.136273,"RT 123 D MADISON BLVD + KIRBY RD","15K","5001703"
38.940191,-77.136273,"RT 123 D MADISON BLVD + KIRBY RD","15Kv1","5001703"
38.940191,-77.136273,"RT 123 D MADISON BLVD + KIRBY RD","15L","5001703"
38.940515,-77.136274,"RT 123 D MADISON BLVD + KIRBY RD","15K","5001705"
38.940515,-77.136274,"RT 123 D MADISON BLVD + KIRBY RD","15Kv1","5001705"
38.940834,-77.173257,"RT 123 D MADISON BLVD + KURTZ RD","15K","5001709"
38.940834,-77.173257,"RT 123 D MADISON BLVD + KURTZ RD","15L","5001709"
38.940834,-77.173257,"RT 123 D MADISON BLVD + KURTZ RD","23C","5001709"
38.940834,-77.173257,"RT 123 D MADISON BLVD + KURTZ RD","23Cv1","5001709"
38.940834,-77.173257,"RT 123 D MADISON BLVD + KURTZ RD","23Cv2","5001709"
38.941264,-77.172762,"RT 123 D MADISON BLVD + KURTZ RD","15K","5001713"
38.941264,-77.172762,"RT 123 D MADISON BLVD + KURTZ RD","15Kv1","5001713"
38.941264,-77.172762,"RT 123 D MADISON BLVD + KURTZ RD","23Cc","5001713"
38.941264,-77.172762,"RT 123 D MADISON BLVD + KURTZ RD","23Cc3","5001713"
38.941264,-77.172762,"RT 123 D MADISON BLVD + KURTZ RD","23Cv1","5001713"
38.942343,-77.157581,"RT 123 D MADISON BLVD + LYNWOOD HIL","15K","5001725"
38.942343,-77.157581,"RT 123 D MADISON BLVD + LYNWOOD HIL","15L","5001725"
38.942343,-77.157581,"RT 123 D MADISON BLVD + LYNWOOD HIL","23C","5001725"
38.942343,-77.157581,"RT 123 D MADISON BLVD + LYNWOOD HIL","23Cv1","5001725"
38.942343,-77.157581,"RT 123 D MADISON BLVD + LYNWOOD HIL","23Cv2","5001725"
38.942416,-77.158585,"RT 123 D MADISON BLVD + LYNWOOD HIL","15K","5001726"
38.942416,-77.158585,"RT 123 D MADISON BLVD + LYNWOOD HIL","15Kv1","5001726"
38.942416,-77.158585,"RT 123 D MADISON BLVD + LYNWOOD HIL","23Cc","5001726"
38.942416,-77.158585,"RT 123 D MADISON BLVD + LYNWOOD HIL","23Cc3","5001726"
38.942416,-77.158585,"RT 123 D MADISON BLVD + LYNWOOD HIL","23Cv1","5001726"
38.943319,-77.14485,"RT 123 D MADISON BLVD + MERCHANT LA","15K","5001735"
38.943319,-77.14485,"RT 123 D MADISON BLVD + MERCHANT LA","15Kv1","5001735"
38.943319,-77.14485,"RT 123 D MADISON BLVD + MERCHANT LA","15L","5001735"
38.94033,-77.176501,"RT 123 D MADISON BLVD + OLD CHAIN B","23C","5001704"
38.94033,-77.176501,"RT 123 D MADISON BLVD + OLD CHAIN B","23Cv1","5001704"
38.94033,-77.176501,"RT 123 D MADISON BLVD + OLD CHAIN B","23Cv2","5001704"
38.924009,-77.209851,"RT 123 D MADISON BLVD + OLD MEADOW","15K","5001627"
38.924009,-77.209851,"RT 123 D MADISON BLVD + OLD MEADOW","15L","5001627"
38.924009,-77.209851,"RT 123 D MADISON BLVD + OLD MEADOW","23A","5001627"
38.924009,-77.209851,"RT 123 D MADISON BLVD + OLD MEADOW","3T","5001627"
38.924482,-77.209772,"RT 123 D MADISON BLVD + OLD SPRING","15K","5001973"
38.924482,-77.209772,"RT 123 D MADISON BLVD + OLD SPRING","15Kv1","5001973"
38.924482,-77.209772,"RT 123 D MADISON BLVD + OLD SPRING","23A","5001973"
38.924482,-77.209772,"RT 123 D MADISON BLVD + OLD SPRING","23Av3","5001973"
38.924482,-77.209772,"RT 123 D MADISON BLVD + OLD SPRING","3T","5001973"
38.943503,-77.152247,"RT 123 D MADISON BLVD + POTOMAC SCH","15K","5002027"
38.943503,-77.152247,"RT 123 D MADISON BLVD + POTOMAC SCH","23Cc","5002027"
38.943503,-77.152247,"RT 123 D MADISON BLVD + POTOMAC SCH","23Cc3","5002027"
38.943503,-77.152247,"RT 123 D MADISON BLVD + POTOMAC SCH","23Cv1","5002027"
38.943159,-77.152333,"RT 123 D MADISON BLVD + POTOMAC SCH","15K","5001733"
